Company Name,Website,Email,Phone,Fax,Address,Employees,Established,Revenue,Facebook,Google+,Twitter,YouTube,Instagram,RSS,Xing,LinkedIn
Loxxess AG,loxxess.com,anfrage@loxxess.com,+49 89 25547610,+49 89 25547611,"Betastr. 10e, 85774 Unterföhrung, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LPKF Laser & Electronics AG,www.lpkf.de,lpkf@lpkf.de,+49 5131-70950,+49 5131709590,"Osteriede 9 a, 30827 Garbsen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lovato Electric GmbH,www.lovatoelectric.de,info@lovatoelectric.de,+49 7243 7669370,+49 7243 7669379,"Im Ermlisgrund 30, 76337 Waldbronn, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LÖWENSTEIN,salvia-medical.de,info@loewensteinmedical.com,+49 6173933300617393330,+49 6173-9333-29,"Niederhöchstädter Str. 62, 61476 Kronberg im Taunus, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LOSYCO GmbH,www.losyco.com,info@losyco.com,+49 521 9456430,+49 521 945643399,"Walter-Werning-Str. 7, 33699 Bielefeld, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Losma GmbH,www.losma.de,info@losma.de,+49 7154-8160480,+49 71548160485,"Albert-Einstein-Str. 2, 70806 Kornwestheim, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Magnetische Pruefanlagen GmbH,www.mp-ndt.de,info@mp-ndt.de,+49 7121-10990,+49 7121/470370,"In Laisen 65, 72766 Reutlingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lonza AG,www.lonza.com,info@lonza.com,+41 613168111,+41 613168111,"Münchensteinerstr. 38, 4002 Basel, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LOUIS BELET S.A,www.louisbelet.ch,info@louisbelet.ch,+41 324740410,+41 324744542,"Les Gasses 11, 2943 Vendlincourt, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lohmann Gleit- und,www.lohmann-gleitlager.de,info@lohmann-gleitlager.de,+49 5223-99870,+49 5223 99 87-22,"Carl-Zeiss-Str. 4, 32278 Kirchlengern, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lohmann & Rauscher GmbH,www.lohmann-rauscher.com,info@at.LRMED.com,+43 1576700,N/A,"Johann-Schorsch Gasse 4, 1140 Wien, Österreich",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LOGOPAK Systeme GmbH & Co. KG,www.logopak.com,impressum@logopak.de,+49 4195-99750,+49 4195-9975-1265,"Dorfstr. 40-42, 24628 Hartenholm, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
logi.cals GmbH,www.logicals.com,info@logicals.com,+43 5 77147,+43 5 7714799,"Europaplatz 7 /1, 3100 St. Pölten, Österreich",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lometec GmbH & Co.KG,www.lometec.de,info@lometec.de,+49 2307-2873675,+49 2307/2873677,"Herbert-Wehner-Str. 2, 59174 Kamen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LoboCAD Wolff Engineering,www.lobocad.de,info@lobocad.de,+49 5222-959643,+49 5222959644,"Gartenstr. 2, 32105 Bad Salzuflen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lob GmbH,www.lob-gmbh.de,info@lob-gmbh.de,+49 221-829530,+49 2218295340,"Porzer Str. 1-5, 51107 Köln, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LNT Automation GmbH,www.int-automation.de,info@lnt-automation.de,+49  71 95 5 88 89-0,N/A,"Hans-Paul-Kaysser-Str. 1, 71397 Leutenbach, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LogControl GmbH,www.logcontrol.de,info@logcontrol.de,+49 7231/2040-210,+49 7231/2040-205,"Blücherstr. 32, 75177 Pforzheim, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LNS Deutschland GmbH,www.lns-europe.com,info.de@lns-europe.com,+49 7152-33790,+49 7152-3379 100,"Mollenbachstr. 10, 71229 Leonberg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LMT Medical Systems GmbH,www.lmt-medicalsystems.com,info@lmt-medicalsystems.com,+49 451-58098-0,+49 451-58098-200,"Maria-Goeppert-Str. 5, 23562 Lübeck, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LMI Technologies GmbH,www.lmi3d.com,info@lmi3d.com,+49 3328-93600,+49 3328-9360200,"Warthestr. 21, 14513 Teltow, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LM Electronic e. K.,lm-electronic.de,info@lm-electronic.de,+49 8389-9208-0,+49 8389-9813-0,"Hauptstr. 56, 88138 Sigmarszell, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LMT Tools DACH GmbH & Co. KG,www.lmt-tools.com,info@lmt-tools.com,+49 7821 9430,N/A,"Vogesenstr. 23, 77933 Lahr, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LKM electronic GmbH,www.LKMelectronic.de,info@LKMelectronic.de,+49 3677 46770,+49 3677 205752,"Elgersburger Str. 1, 98716 Geraberg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LK Metrology Ltd,www.LKmetrology.com,N/A,+44 1332 811138,N/A,"Argosy Road, DE74 2SA Castle Donington, Vereinigtes Königreich",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lithoz GmbH,www.lithoz.com,N/A,+43 1 9346612-200,N/A,"Mollardgasse 85 a/32/64, 1060 Wien, Österreich",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LLT Applikation GmbH,www.llt-ilmenau.de,info@llt-ilmenau.de,+49 3677-4633-0,+49 3677-4633-10,"Am Vogelherd 51, 98693 Ilmenau, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lista AG,www.lista.com,info@lista.com,+41 71-6492111,+41 71 649 22 03,"Fabrikstr. 1, 8586 Erlen, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LIST-MAGNETIK GmbH,www.list-magnetik.de,info@list-magnetik.de,+49 711-9036310,+49 711-90363110,"Max-Lang-Str. 56 /2, 70771 Leinfelden-Echterdingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LIST AG,www.list.ch,info@list.ch,+41 61815300,+41 618153001,"Berstelstr. 24, 4422 Arisdorf, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LIS Logistische Informations-,www.lis.eu,info@lis.eu,+49 2571 92901,+49 2571 8929260,"Hansaring 27, 48268 Greven, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Linnemann GmbH,www.linnemann-online.com,info@linnemann-online.com,+49 7071-975550,+49 70719755510,"Heerweg 14 -16, 72070 Tübingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lineartechnik Stuttgart GmbH,www.lineartechnik-stuttgart.de,info@lineartechnik-stuttgart.de,+49 7022-2629384,+49 7022-2629395,"Stattmannstr. 23, 72644 Oberboihingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lindenmann GmbH & Co.,www.lindenmann.de,Info@Lindenmann.de,+49 7304-96960,+49 7304/9696-15,"Hülenweg 33-35, 89134 Blaustein, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Limtronik GmbH,www.limtronik.de,info@limtronik.de,+49 6431-9680,+49 6431968412,"Industriestr. 11-13, 65549 Limburg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Linn High Therm GmbH,www.linn.de,info@linn.de,+49 9665-91400,+49 96651720,"Heinrich-Hertz-Platz 1, 92275 Hirschbach, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LieberLieber Software GmbH,www.lieberlieber.com,N/A,+43 19072627204,+43 662903333017,"Handelskai 340 TOP 5, 1020 Wien, Österreich",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lidering GmbH,www.lidering.com,export@lidering.com,+49 211 522 890 94,N/A,"Schiessstr. 55, 40549 Düsseldorf, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Licharz GmbH,www.licharz.de,info@licharz.de,+49 2683-9770,+49 2683/977-111,"Industriepark Nord 13, 53567 Buchholz, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leybold GmbH,www.leybold.com,info@leybold.com,+49 221-3470,+49 221-3471250,"Bonner Str. 498, 50968 Köln, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Licon mt GmbH & Co. KG,www.licon.com,info@licon.com,+49 7392-962-0,+49 7392962257,"Im Rißtal 1, 88471 Laupheim, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LexisNexis GmbH,www.lexisnexis.de,kontakt@lexisnexis.de,+49 (0- 211 417435-20,N/A,"Heerdter Sandberg 30, 40549 Düsseldorf, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LEWA GmbH,www.lewa.de,lewa@lewa.de,+49 7152-140,+49 7152141303,"Ulmer Str. 10, 71229 Leonberg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LICEFA Kunststoff-,www.licefa.de,info@licefa.de,+49 5222 2804-0,+49 5222 28 04-35,"Lemgoer Str. 11, 32108 Bad Salzuflen, Deutschland",N/A,1907 gegründet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leuze electronic GmbH & Co. KG,www.leuze.de,info@leuze.de,+49 7021-573-0,+49 7021-573-199,"In der Braike 1, 73277 Owen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LEUTZ Lötsysteme GmbH,www.leutz-loetsysteme.de,info@leutz-loetsysteme.de,+49 7153 49617,+49 7153 48955,"Max-Eyth-Str. 19, 73269 Hochdorf, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LESER GmbH & Co. KG,www.leser.com,sales@leser.com,+49 40-25165100,+49 40-25150024,"Wendenstr. 133-135, 20537 Hamburg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leonhard Kurz Stiftung & Co. KG,www.kurz.de,sales@kurz.de,+49 911-71410,+49 911/7141357,"Schwabacher Str. 482, 90763 Fürth, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Lenord, Bauer & Co. GmbH",www.lenord.de,info@lenord.de,+49 208/9963-0,+49 208/676292,"Dohlenstr. 32, 46145 Oberhausen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leister Technologies AG,www.leister.com,leister@leister.com,+41 416627474,+41 1416627416,"Galileo-Str. 10, 6056 KAEGISWIL, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leipziger Messe GmbH,www.messe-leipzig.de,eInvoice@leipziger-messe.de,+49 341-678-0,+49 341-678-8762,"Messe-Allee 1, 04356 Leipzig, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leonhardt e. K.,www.leonhardt-gravuren.de,info@leonhardt-gravuren.de,+49 7153-95940,+49 7153-9594-0,"Mozartstr. 26, 73269 Hochdorf, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lutz Pumpen GmbH,www.lutz-pumpen.de,info@lutz-pumpen.de,+49 9342-8790,+49 9342/879-404,"Erlenstr. 5-7, 97877 Wertheim, Deutschland",ca. 450 Mitarbeiter,1954 gegründet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lenze SE,www.lenze.com,public-relations.de@lenze.com,+49 5154-82-0,+49 -2800,"Hans-Lenze-Str. 1, 31855 Aerzen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leifheit AG,www.leifheit.com,info@leifheit.com,+49 2604-9770,+49 2604977300,"Leifheitstr. 1, 56377 Nassau/Lahn, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Liebherr Verzahntechnik GmbH,www.lvt.liebherr.de,info.lvt@liebherr.com,+49 7243-708-0,+49 7243-708-445,"Kaufbeurer Str. 141, 87437 Kempten, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leichtbau-Zentrum Sachsen GmbH,www.lzs-dd.de,info@lzs-dd.de,+49 351-4633947,+49 351-4633947,"Marschnerstr. 39, 01307 Dresden, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leica Microsystems AG,N/A,N/A,+41 71-7263283,+41 717263279,"Max-Schmidheiny-Str. 201, 9435 Heerbrugg, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leiblein GmbH,https://www.leiblein.de/,N/A,+49 6283-22200,+49 6283222050,"Adolf-Seeber-Str. 2, 74736 Hardheim, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leiber Group GmbH & Co. KG,www.LEIBER.com,info-pw@leiber.com,+49 7465-2920,+49 7465292210,"Rudolf-Diesel-Str. 1, 78576 Emmingen-Liptingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lehmann Präzision GmbH,www.lehmann-praezision.de,info@lehmann-praezision.de,+49 7422 95800,+49 7422 958020,"Weilerstr. 27, 78739 Hardt, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lehmann - UMT GmbH,www.lehmann-umt.de,info@lehmann-umt.de,+49 37439-74470,+49 3743974475,"Jocketa-Kurze Str. 3, 08543 Pöhl, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LEFO Formenbau GmbH,www.lefo-formenbau.de,lefo@lefo-formenbau.de,+49 7771-879890,+49 77718798950,"Am Hermannsberg 1-5, 78333 Stockach, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leesys - Leipzig Electronic,www.leesys.com,communication@leesys.com,+49 341-271-5199,+49 3412715505,"Hertzstr. 2, 04329 Leipzig, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lehmanns Media GmbH,www.lehmanns.de,N/A,+49 2234/7011-0,N/A,"Ottostr. 12, 50859 Köln, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LEE-Hydraulische Miniatur-,www.lee.de,info@lee.de,+49 6196-773690,+49 6196/7736969,"Am Limespark 2, 65843 Sulzbach, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LEDtronix -,www.ledtronix.de,kundenservice@ledtronix.de,+49 89-638930100,+49 89-638930129,"Konrad-Zuse-Str. 1, 83607 Holzkirchen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LEDoptix GmbH,www.ledoptix.de,kundenservice@ledoptix.de,+49 89-638930100,+49 89-638930123,"Konrad-Zuse-Str. 1, 83607 Holzkirchen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lederer GmbH,"<a href=""http://www.lederer-online.com"" target=""_blank"">www.lederer-online.com</a>","<a href=""mailto:info@lederer-online.com"">info@lederer-online.com</a>",+49 2333-83090,+49 2333830950,"Katzbachstr. 4, 58256 Ennepetal, Deutschland",200 Mitarbeiter,1970 gegründet,90 Millionen Euro,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Legartis Technology AG,https://.legartis.ai,N/A,+41 783477313,N/A,"Hohlstr. 216, 8004 Zürich, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LED2WORK GmbH,www.led2work.de,info@led2work.de,+49 7231-5660589,+49 72315660737,"Stuttgarter Str. 13 a, 75179 Pforzheim, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LBT Laser-Beschriftungs-Technik,L-B-T.com,info@L-B-T.de,+49 89 3839420,+49 89 38394242,"Werneckstr. 13, 80802 München, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LB Materialprüfung AG,www.materialpruefungen.ch,materialpruefung@lb-log.ch,+41 562054140,+41 562057098,"Haselstr. 8, 5400 Baden, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lechler GmbH,www.lechler.com/de,info@lechler.de,+49 7123-9620,+49 7123962444,"Ulmer Str. 128, 72555 Metzingen, Deutschland",rund 680 Mitarbeiter,1879 gegründet,107 Mio Umsatz (2017),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Laudenbach Formtechnik,www.laudenbach-gear-producer.de,contact@laudenbach-formtechnik.de,+49 7426-52840,+49 7426-528424,"Am Sturmbühl 6, 78559 Gosheim, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauterbach Verfahrenstechnik,www.lv-soft.com,info@lv-soft.de,+49 721-978220,+49 721782106,"Spöcker Weg 23 A, 76344 Eggenstein-Leopoldshafen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LASERVORM GmbH,www.laservorm.com,info@laservorm.com,+49 3727-99740,+49 3727/9974-10,"Südstr. 8, 09648 Altmittweida, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Laserline Gesellschaft für,www.laserline.com,info@laserline.com,+49 2630-9640,+49 2630/964-1018,"Fraunhoferstr., 56218 Mülheim-Kärlich, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leadec Holding GmbH,www.leadec-services.com,info@leadec-services.com,+49 711 7841-0,+49 711 7841-160,"Meitnerstr. 11, 70563 Stuttgart, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAUDA DR. R. WOBSER GmbH & Co. KG,www.lauda.de,info@lauda.de,+49 9343-5030,+49 -222,"Pfarrstr. 41-43, 97922 Lauda-Königshofen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaserJob GmbH,www.laserjob.de,info@laserjob.de,+49 8141-527780,+49 8141-5277860,"Liebigstr. 14, 82256 Fürstenfeldbruck, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Laser 2000 GmbH,www.laser2000.de,info@laser2000.de,+49 8153-4050,+49 815340533,"Argelsrieder Feld 14, 82234 Wessling, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LASCO Umformtechnik GmbH,www.lasco.com,lasco@lasco.de,+49 9561-6420,+49 9561642333,"Hahnweg 139, 96450 Coburg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lantek Systemtechnik GmbH,www.lantek.de,info@lantek.de,+49 6151- 39789 - 0,+49 6151- 997 955,"Schöfferstr. 12, 64295 Darmstadt, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LASER Components GmbH,http://www.lasercomponents.com/de/,info@lasercomponents.de,+49 8142-28640,+49 8142286411,"Werner-von-Siemens-Str. 15, 82140 Olching, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Langguth GmbH,www.langguth.com,info@langguth.com,+49 2536-806-0,+49 253680666,"Im Südfeld 17, 48308 Senden, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lang Technik GmbH,www.lang-technik.de,info@lang-technik.de,+49 7023 95850,+49 7023 9585100,"Albstr. 1-4, 73271 Holzmaden, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LANXESS Deutschland GmbH,www.lanxess.com,lanxess-info@lanxess.com,+49 221-88850,+49 214/3066328,"Kennedyplatz 1, 50569 Köln, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Landert Group AG,www.landert.com,info@landert.com,+41 585001000,+41 585001099,"Unterweg 14, 8180 Bülach-Zürich, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAMILUX Composites GmbH,www.lamilux.de,information@lamilux.de,+49 9283-5950,+49 9283595290,"Zehstr. 2, 95111 Rehau, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
laflow Reinraumtechnik GmbH+Co.KG,www.laflow.de,info@laflow.de,+49 7344-91830,+49 73449183388,"Johannes-Schmid-Str. 3, 89143 Blaubeuren, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Landesmesse Stuttgart GmbH,www.messe-stuttgart.de,info@messe-stuttgart.de,+49 711/18560-0,+49 711/18560-2440,"Messepiazza 1, 70629 Stuttgart, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAMTEC Meß- und Regeltechnik für,www.lamtec.de,info@lamtec.de,+49 6227-605236,+49 6227/605257,"Wiesenstr. 6, 69190 Walldorf, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lacom GmbH,http://www.lacom-online.de,info@lacom-online.de,+49 73639510,+49 7363951481,"Anton-Grimmer Str. 7, 73466 Lauchheim, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lackwerke Peters GmbH & Co. KG,www.peters.de,peters@peters.de,+49 2152-20090,+49 2152200970,"Hooghe Weg 13, 47906 Kempen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jakob Lach GmbH & Co. KG,www.lach-diamant.de,office@lach-diamant.de,+49 6181 1030,+49 6181 103860,"Donaustr. 17-21, 63452 Hanau, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Laetus GmbH,www.laetus.com,contact@laetus.com,+49 (49-6257)-50-09-0,+49 62573119,"Sandwiesenstr. 27, 64665 Alsbach-Hähnlein, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LA2 GmbH,www.la2.de,la2@la2.de,+49 9131/61492-01,+49 9131/61492-09,"Albert-Rupp-Str. 2, 91052 Erlangen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Le Bihan Consulting GmbH,www.lebihan.de,info@lebihan.de,+49 6126 95917-0,+49 6126 95917-11,"Guwastr. 3, 65510 Hühnstetten",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
L. Kellenberger & Co AG,www.kellenberger.net,info@kellenberger.net,+41 712429111,+41 712429222,"Heiligkreuzstr. 28, 9009 ST.GALLEN, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
L A P GmbH LASER APPLIKATIONEN,www.lap-laser.com,info@lap-laser.com,+49 4131-951195,+49 4131-951196,"Zeppelinstr. 23, 21337 Lüneburg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
L & R Kältetechnik GmbH & Co. KG,"<a href=""http://www.lr-kaelte.de"" target=""_blank"">www.lr-kaelte.de</a>","<a href=""mailto:info@lr-kaelte.de"">info@lr-kaelte.de</a>",+49 2935-966140,+49 2935-9652501,"Hachener Str. 90 a, 59846 Sundern, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
L. Klein SA,www.kleinmetals.ch,info@kleinmetals.ch,+41 323417373,+41 323419720,"Chemin du Long-Champ 110, 2500 BIEL, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyto GmbH,www.kyto.de,info@kyto.com,+49 30-994040130,N/A,"Linienstr. 126, 10115 Berlin, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KVT-Fastening GmbH,www.kvt-koenig.de,info@kvt-koenig.de,+49 7306-7820,+49 7306-782-2251,"Max-Eyth-Str. 14, 89186 Illerrieden, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kuttig Electronic GmbH,www.kuttig.de,info@kuttig.de,+49 2471-92090-0,+49 2471-920900-,"Am Vennstein 6, 52159 Roetgen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kutter- und Gerätebau Wetter GmbH,kgwetter.de,info@kgwetter.de,+49 6461-9840-0,+49 6461984040,"Goldbergstr. 21, 35216 Biedenkopf, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyzen Corporation,www.kyzen.com,N/A,+1 16158310888,+1 615/831-0889,"Harding Industrial Drive 430, 37211 Nashville, USA",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyland Technology EMEA GmbH,www.kyland.com,emea@kyland.com,+49 711-997606216,+49 711-997606211,"Esslinger Str. 7, 70771 Leinfelden-Echterdingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
